ambient,coolant,motor_speed,torque,stator_yoke,stator_tooth,stator_winding,profile_id
1.3527181,-0.15141974,0.92823404,-1.3907202,0.35538214,0.61732256,0.7111417,61
1.3394848,-0.12606771,1.4525775,0.2678855,0.35372713,0.6172993,0.70313543,61
0.8948601,-0.1322698,0.81981546,-0.5373063,0.33211106,0.5805515,0.6409385,61
0.7180746,-0.14774795,0.4964243,-1.5514326,0.31918153,0.46215606,0.5101062,61
0.92811114,-0.12509225,0.306522,-1.5459585,0.29964828,0.46185845,0.46680367,61
0.7375031,-0.14046915,0.5209764,-1.424048,0.28392687,0.44834584,0.4169087,61
1.3535863,-0.34318134,0.8340021,-0.72845626,0.2620856,0.41648093,0.3983817,61
1.0783727,-0.51762456,0.9232499,-1.6391634,0.23001456,0.39400348,0.4179429,61
0.7279284,-0.4353121,0.58526653,-1.5028126,0.1964403,0.4218229,0.48925638,61
1.2756687,-0.55506456,0.66306585,-0.5205739,0.14911737,0.4038325,0.45238015,61
0.7537166,-0.6244866,0.46463493,0.2902473,0.11159679,0.34557575,0.31264618,61
0.8797748,-0.6089979,-0.15653868,1.0874735,0.029281791,0.28056413,0.26868495,61
1.0668246,-0.6612014,-0.5441391,1.8113195,-0.020276511,0.21678537,0.2686571,61
1.075535,-0.678383,-0.46910644,2.594469,-0.056178674,0.20145436,0.4237663,61
0.9833713,-0.6452253,-0.66259044,2.1591783,-0.05743879,0.27524075,0.6338271,61
1.36259,-0.6708722,-0.69441557,1.6859876,-0.05716082,0.31388268,0.6864524,61
1.3576947,-0.6430071,-0.8474449,1.6037341,-0.056993093,0.3124844,0.59652597,61
1.1289192,-0.6399297,-0.7889099,1.1535431,-0.057346266,0.27196905,0.54627204,61
0.81966156,-0.63832945,-0.80615366,1.7406366,-0.05767089,0.23157232,0.5031089,61
0.8528534,-0.6178607,-0.88983715,0.4704191,-0.05860835,0.16159455,0.44432715,61
0.845514,-0.6270155,-1.0955013,1.6901525,-0.106814794,0.12867683,0.3128579,61
0.71229106,-0.61525154,-1.1313751,2.1199408,-0.14131294,0.08797106,0.3894046,61
0.69736135,-0.60995185,-0.47389302,0.067673326,-0.14359437,0.09312725,0.4524353,61
0.72292674,-0.62209964,-0.10291241,0.20482443,-0.14303273,0.08378088,0.29206237,61
0.70192736,-0.59164226,-0.13331342,-0.57477254,-0.14354083,0.023120556,0.14605111,61
0.6886097,-0.6154339,0.057405856,0.120949455,-0.17515533,-0.029175473,0.005907076,61
0.7032403,-0.60615754,0.07623067,0.3776705,-0.20396297,-0.09782033,-0.09632739,61
0.6978974,-0.5979899,-0.33560878,0.3313878,-0.22548199,-0.14562161,-0.18956816,61
0.69943106,-0.6225319,-0.75300765,-1.597786,-0.27125502,-0.20336945,-0.2605758,61
0.8405174,-0.59128445,-0.9021432,-0.84605235,-0.39743742,-0.27472264,-0.29116398,61
0.8740696,-0.61529624,-0.8831275,0.054035358,-0.39753547,-0.33215484,-0.37178463,61
0.85194,-0.6131309,-0.5308983,0.12784629,-0.41932556,-0.41485104,-0.45461038,61
1.2098963,-0.604001,-1.0708992,-0.3896224,-0.4587122,-0.45331454,-0.52014124,61
1.239008,-0.6223053,-0.3921658,-0.8632083,-0.48455822,-0.5255648,-0.59250695,61
1.4932374,-0.6016659,-0.5395537,-0.9907187,-0.53342754,-0.5673516,-0.6031616,61
1.4241436,-0.61670077,-0.4852092,0.01939579,-0.55623674,-0.60049826,-0.6638792,61
1.4680413,-0.61698854,-0.73374385,-0.6016667,-0.5674055,-0.61999804,-0.7147211,61
1.4463705,-0.6037885,-0.44041723,0.35367507,-0.61734027,-0.7605832,-0.73193884,61
1.5268888,-0.62137085,-0.39182255,0.7603268,-0.6896893,-0.7619508,-0.7880099,61
1.4605956,-0.59942216,-0.15244411,0.89624345,-0.73427665,-0.7619508,-0.77676874,61
1.5029215,-0.61302686,0.13296744,1.2504747,-0.73323286,-0.7619508,-0.72550106,61
1.2837398,-0.6124248,-0.47303304,1.2422125,-0.7278995,-0.69102865,-0.60906917,61
1.4640495,-0.5958681,-0.35676646,1.9361362,-0.68642455,-0.60912424,-0.5539191,61
1.2449672,-0.6153442,-0.054842837,1.6941069,-0.6243507,-0.5683397,-0.3720476,61
1.3514695,-0.5922217,-0.15956366,2.0479217,-0.5656253,-0.45304945,-0.23219575,61
1.0706358,-0.60699207,0.5004434,1.0329536,-0.5318335,-0.37117654,-0.062209636,61
0.792711,-0.83584636,0.77053225,-0.37844163,-0.47179112,-0.26413447,0.002848868,61
1.0202428,-0.82884014,0.97099173,-1.0088227,-0.4532902,-0.22416337,-0.10094868,61
0.7238231,-0.88254625,1.4033331,-1.0322826,-0.4561758,-0.22329186,-0.0835105,61
0.8616583,-0.9173251,1.5783311,0.28198668,-0.4623955,-0.1880981,-0.04383483,61
1.0207849,-0.9985893,1.3270026,-0.3711275,-0.47266933,-0.15824218,0.01625619,61
0.7156827,-1.0140972,1.7211622,0.22113949,-0.47819525,-0.15125099,-0.03748985,61
0.77526695,-1.07369,1.3843194,-0.19331373,-0.47962958,-0.1608217,-0.04829755,61
1.4129648,-1.0840526,1.2029796,0.05100016,-0.5204671,-0.18192983,-0.09542241,61
1.1912367,-1.0811305,1.0862246,-1.575242,-0.55335116,-0.22071823,-0.15877204,61
0.7329963,-1.1025462,-0.011592547,-2.4146192,-0.5616477,-0.19522773,0.00998091,61
0.7249292,-1.0913637,-0.767358,-2.991446,-0.5590202,-0.15170951,0.14280994,61
1.0292916,-1.0934366,-1.1406642,-3.1641262,-0.55820715,-0.13129394,0.31330982,61
0.703424,-1.0937011,-0.7434259,-2.9229443,-0.55119234,-0.08733898,0.47212142,61
0.83500683,-1.0791196,-0.6316178,-1.875616,-0.52759904,-0.057937305,0.48835662,61
1.0557162,-1.0857705,-0.13437302,-1.4980121,-0.4805824,-0.036231335,0.39982748,61
0.79309446,-1.0680597,-0.28173456,-0.64409316,-0.47710285,-0.07280194,0.27035984,61
0.84219867,-1.0714962,0.19556938,-0.78488415,-0.47787595,-0.13851163,0.02551678,61
1.0273192,-1.0902797,-0.024551015,-1.0454954,-0.47963825,-0.21085939,-0.087708354,61
0.80186117,-1.0884366,0.34504852,-0.8841265,-0.5369425,-0.28463864,-0.22745508,61
0.72467124,-1.1224126,0.13096634,-1.7800884,-0.5625966,-0.34128276,-0.28249004,61
0.6918719,-1.1126623,1.1121665,-0.83253413,-0.59146976,-0.37980393,-0.28961453,61
0.7787379,-1.1088135,0.62569124,-0.97834504,-0.64769876,-0.41564342,-0.34548694,61
0.7110103,-1.1466122,1.0640177,-1.4674137,-0.73457605,-0.4375382,-0.351238,61
0.6890644,-1.104836,1.1704708,-0.6362914,-0.73472506,-0.41743165,-0.24386573,61
0.6886087,-1.1236547,1.5979127,0.044000197,-0.73472506,-0.41804183,-0.2941108,61
0.80149484,-1.116514,1.1034268,-0.7017975,-0.73472506,-0.43445423,-0.33482113,61
1.0456406,-1.096351,1.4677107,-0.44773176,-0.7350184,-0.45064697,-0.37158248,61
1.1349598,-1.0960151,1.3368016,-0.87621766,-0.73724276,-0.4536073,-0.39660767,61
0.7367553,-1.0863856,1.2182682,-1.3067007,-0.7473867,-0.45360819,-0.35683253,61
0.71384686,-1.0805981,0.23683321,-1.1854185,-0.74585485,-0.45208168,-0.3281944,61
0.85225314,-1.0839101,0.7285573,-0.6070596,-0.74385715,-0.45360553,-0.3984834,61
0.7263254,-1.0586805,0.8162209,-0.3072166,-0.75064117,-0.5078175,-0.48765746,61
0.68861675,-1.0745113,0.46742496,0.10611343,-0.7687852,-0.5689953,-0.5738251,61
0.71728367,-1.0535948,-0.006248546,0.78082186,-0.7898851,-0.60648257,-0.6460947,61
1.0030277,-1.0509082,-0.6045492,1.158619,-0.8125282,-0.728398,-0.6677608,61
0.91830957,-1.065968,0.10001584,0.80112416,-0.8390611,-0.76194865,-0.6695113,61
1.3444663,-1.042224,0.4885488,1.3140842,-0.8607283,-0.7619508,-0.6821399,61
1.1246554,-1.0642074,0.65451133,0.775663,-0.861128,-0.7454728,-0.4729679,61
1.3626612,-1.0522033,0.4984999,0.48712623,-0.83951646,-0.6066298,-0.4382623,61
1.4870733,-1.0456512,1.3621178,-0.8119146,-0.8192735,-0.6063318,-0.4947844,61
1.3837037,-1.0628393,1.7117833,-0.15840234,-0.81726766,-0.6006174,-0.48565713,61
1.121881,-1.0388912,0.20583622,1.0161394,-0.81739795,-0.59690183,-0.48600113,61
1.436029,-1.0574898,1.141611,0.27173248,-0.8148112,-0.5967213,-0.5007835,61
1.3138672,-1.0457846,1.3436092,0.3851541,-0.81460077,-0.5995221,-0.49466738,61
1.0662866,-1.0418148,1.6915907,0.119898684,-0.8131595,-0.56464183,-0.39294317,61
0.9053683,-1.0092168,1.3090751,0.64202654,-0.808665,-0.5171612,-0.33756217,61
1.0778297,-0.92224884,1.187504,0.76384276,-0.79506904,-0.4536139,-0.31379718,61
0.99077594,-0.728305,1.7894202,0.37836242,-0.76160014,-0.43451855,-0.21170197,61
0.87589836,-0.58562225,1.5538621,0.5412963,-0.7347814,-0.37255445,-0.10316377,61
0.8113406,-0.46717954,1.3400271,0.38010406,-0.6489404,-0.29508373,-0.021328108,61
1.4042182,-0.33895084,1.0415578,0.37264916,-0.54857683,-0.25969437,-0.07294618,61
1.2278724,-0.20907035,0.58404815,1.143709,-0.47202992,-0.23523633,-0.07521065,61
1.150565,-0.075684786,1.1834234,0.290125,-0.39964956,-0.19223559,0.017027857,61
0.8636567,0.036232427,1.0794402,0.0904441,-0.39611334,-0.13598676,0.017958099,61
0.74060065,0.12801364,0.9729695,-0.31493655,-0.21701317,-0.09478781,0.003999254,61
1.3195513,0.2188495,0.109874494,0.92133415,-0.13901654,-0.0974136,-0.042623166,61
1.1527672,0.33471656,-0.022210661,1.6645684,-0.05757364,-0.059218045,0.027880574,61
1.3740337,0.43052134,-0.11041486,2.2483714,0.014947856,0.04180669,0.26280436,61
1.186729,0.52639025,0.53991604,0.9492525,0.11943132,0.15381937,0.4515051,61
0.8850736,0.60695684,0.908496,-0.09451733,0.23256235,0.29479375,0.4889973,61
0.6998908,0.6336351,0.600544,0.054229766,0.31671032,0.31501946,0.3721517,61
0.881422,0.72840697,0.72015655,-0.11142179,0.39108136,0.31237295,0.269339,61
0.7287856,0.78057116,0.5075457,-0.756521,0.44098455,0.31128904,0.17492548,61
0.7464595,0.83848596,0.29216522,0.030439025,0.47332114,0.31127298,0.13977931,61
0.7520584,0.8294898,0.50662285,0.046949185,0.5105539,0.3110068,0.022351114,61
0.79335445,0.7719036,0.67008084,-0.08535493,0.53185344,0.30993366,0.017978719,61
0.86210996,0.7541725,0.062474817,0.39834625,0.53314584,0.29808366,0.016220177,61
0.9144893,0.73778933,-0.8711594,-0.12945436,0.5322084,0.2836697,-0.001996053,61
0.69103175,0.7255011,-0.8018473,-1.2838852,0.5189111,0.24321079,-0.03016903,61
0.8315068,0.7233127,-0.89092726,-2.2680228,0.48220396,0.22956063,0.008422473,61
0.83123875,0.6956523,-0.108019285,-2.4091733,0.48298216,0.28554705,0.17213069,61
1.1994383,0.6945327,-0.3330079,-2.3518376,0.5256901,0.38522086,0.37694058,61
0.788139,0.6873105,-0.001925446,-1.6529741,0.5612767,0.45995575,0.49398658,61
0.6911662,0.68050337,1.1074045,-1.0339569,0.600805,0.46185845,0.51394045,61
0.7577235,0.6844777,0.8624093,-1.534872,0.61387706,0.5612136,0.5458698,61
0.69371575,0.6724593,0.97610813,-1.1126031,0.61438376,0.6172186,0.5707087,61
0.6886679,0.6829069,0.7440445,-0.4728856,0.62352604,0.62004226,0.52088517,61
0.81633013,0.69381976,1.1272602,-0.27116594,0.6729137,0.6172943,0.46510234,61
0.7108436,0.6761162,1.6092998,-0.11586872,0.68045825,0.6126444,0.45833567,61
0.7162167,0.6924824,1.2706136,-0.2904362,0.6703643,0.6168149,0.48505968,61
0.8406579,0.6851894,0.74837327,-0.7220267,0.63955694,0.617225,0.45728055,61
-1.4192656,-0.8042134,0.60651875,0.73137283,-1.5991244,-1.8637092,-1.8412186,62
-1.4428626,-0.79644644,1.7145377,-0.7226331,-1.5736636,-1.8001924,-1.7354412,62
-1.4114133,-0.7995274,1.5152085,-0.30619594,-1.5414438,-1.7021971,-1.593073,62
-1.4074385,-0.79910666,1.6058027,-0.3198154,-1.4912032,-1.6183752,-1.5082723,62
-1.4092714,-0.79133767,1.7095835,-0.6212276,-1.4550316,-1.5297728,-1.4354109,62
-1.3939964,-0.79462236,1.9267565,-0.6565695,-1.4173454,-1.4485584,-1.339656,62
-1.3982753,-0.7869368,1.4166061,0.6694045,-1.3951248,-1.3853853,-1.2464939,62
-1.4326084,-0.7860057,1.3559363,0.03215475,-1.3249973,-1.2857094,-1.0937302,62
-1.4003872,-0.787901,1.2060386,0.03351744,-1.2709136,-1.2185738,-1.0740637,62
-1.3487415,-0.77888936,0.5341258,-0.1034078,-1.2310814,-1.1871203,-1.0834808,62
-1.344864,-0.7901503,0.5194677,-0.12317363,-1.1847566,-1.1842275,-1.1233537,62
-1.259331,-0.78096455,0.053776037,-0.20890567,-1.1547244,-1.1938391,-1.2221154,62
-1.271935,-0.78511095,0.26336247,-0.9206765,-1.1540563,-1.2128034,-1.225701,62
-1.1540432,-0.79431933,0.46510205,-0.8420279,-1.1527748,-1.2158884,-1.2280948,62
-1.127457,-0.78345853,0.11252159,-1.5167462,-1.1509616,-1.2174459,-1.2300546,62
-1.0696775,-0.79788315,-0.34931752,-2.6242185,-1.1471548,-1.193863,-1.1080512,62
-1.1111301,-0.78858775,0.013355807,-2.1680057,-1.1311413,-1.1114696,-0.91298604,62
-1.064196,-0.7941431,0.09281446,-1.8757061,-1.0834856,-1.0679098,-0.69869065,62
-1.251314,-0.7986031,0.33906317,-1.4019688,-1.0361029,-0.9126149,-0.686125,62
-1.1589715,-0.7840605,0.21648869,-1.6242268,-0.9960304,-0.8954294,-0.6923459,62
-1.1752232,-0.7984001,0.16053185,-1.4418339,-0.965162,-0.8554018,-0.67893225,62
-1.1039282,-0.79042906,-0.19601661,-2.8557205,-0.95397234,-0.8301927,-0.6031527,62
-1.0815979,-0.788073,0.045763142,-2.1587207,-0.90498555,-0.76265687,-0.40667856,62
-1.1566339,-0.79555005,-0.066613294,-2.2990708,-0.8561316,-0.6745928,-0.27541754,62
-1.271652,-0.7810509,0.09451517,-2.3295047,-0.80325204,-0.5791592,-0.18119308,62
-1.1436093,-0.796507,-0.5596913,-2.432267,-0.76305926,-0.48274818,-0.07698226,62
-1.1669323,-0.7869092,-0.6806567,-2.5326896,-0.7355377,-0.4492612,-0.042345516,62
-1.152658,-0.78659165,-0.5109075,-1.8175416,-0.7347261,-0.4294876,-0.049907103,62
-1.1420174,-0.79591197,-0.603855,-1.6495274,-0.73350495,-0.4389147,-0.12031094,62
-1.0417011,-0.7786513,-0.94924957,-1.5893534,-0.73449457,-0.45337027,-0.2270755,62
-1.1476805,-0.7985584,-0.9413244,-2.0859513,-0.7347249,-0.5125012,-0.27733988,62
-1.1294605,-0.7895182,-0.595182,-2.0606625,-0.73472506,-0.52998555,-0.257851,62
-1.2544699,-0.7869482,-0.6446012,-1.2001561,-0.7347253,-0.53009933,-0.27375832,62
-1.2207882,-0.8025535,-0.41960102,-0.77733594,-0.73463434,-0.57319635,-0.37020034,62
-1.1313827,-0.78388166,-0.6045618,-0.90760326,-0.73509127,-0.6070249,-0.48087493,62
-1.1029576,-0.7980567,-0.592961,-0.6100923,-0.7464077,-0.7566081,-0.571757,62
-1.1325591,-0.79330957,0.031003436,-1.3089709,-0.77526593,-0.7619506,-0.66252553,62
-1.2119994,-0.78730816,-0.47520152,-1.496173,-0.783681,-0.7704687,-0.68777066,62
-1.1351507,-0.80345106,0.4919548,-0.8610753,-0.80457497,-0.7962355,-0.7136893,62
-1.1412866,-0.7836609,1.4304575,-0.8342526,-0.81489366,-0.814596,-0.72603804,62
-1.0425674,-0.7978072,0.45349315,-2.2436883,-0.82827145,-0.81500006,-0.71804255,62
-1.0516492,-0.7975778,0.34151605,-1.3366383,-0.8295625,-0.7653809,-0.6014494,62
-1.0258721,-0.79044104,0.9815947,-0.84159374,-0.82248724,-0.76197773,-0.6109781,62
-1.0473211,-0.80460125,1.3055112,-0.4787342,-0.81856596,-0.76195115,-0.6013782,62
-1.0313014,-0.78654903,1.2427812,-1.2510159,-0.82780725,-0.7619508,-0.5975848,62
-1.0058845,-0.7980132,0.96718264,-1.34142,-0.8175431,-0.7619508,-0.5271564,62
-1.0252277,-0.7982354,0.90523714,-1.6122042,-0.81536496,-0.73176837,-0.48778757,62
-1.0105369,-0.7879063,1.3148174,-1.081169,-0.80291164,-0.6074332,-0.35884577,62
-1.008415,-0.8030648,1.5720325,-0.5812392,-0.77625966,-0.5530723,-0.2923135,62
-1.0514896,-0.7863442,1.7559195,0.099060304,-0.7585854,-0.5310082,-0.3392683,62
-1.0106864,-0.79472,1.1027325,0.23938006,-0.7569725,-0.53086936,-0.35591912,62
-1.011352,-0.7953175,1.3101349,0.13007103,-0.7470168,-0.52816516,-0.2920347,62
-1.0169327,-0.78287745,1.4717814,-0.8561257,-0.73977304,-0.5007036,-0.3169887,62
-1.0058795,-0.8015175,1.3963339,0.052815635,-0.7352533,-0.5139388,-0.33845395,62
-1.0192825,-0.7853816,0.5261267,1.3358637,-0.73486704,-0.52475435,-0.33778524,62
-1.0273225,-0.79336303,-0.19894344,1.4925716,-0.7347566,-0.4551038,-0.25419334,62
-1.0488398,-0.7975902,-0.15928777,1.440903,-0.73472506,-0.453608,-0.23674646,62
-1.0220377,-0.7843495,0.18784393,1.5796037,-0.73472506,-0.45019895,-0.2327952,62
-1.0184574,-0.8050678,-0.14833204,1.9930376,-0.73472506,-0.43355575,-0.15783337,62
-1.0102628,-0.7869519,-0.23815994,2.317128,-0.71455026,-0.39974153,-0.037232243,62
-1.0092561,-0.7924116,-0.6587511,2.2618253,-0.6165784,-0.31168246,0.16717279,62
-1.0019307,-0.79598755,-0.4595594,2.486857,-0.5638386,-0.2252996,0.33205375,62
-1.0232794,-0.7831114,-1.0165468,2.171617,-0.5199848,-0.13915718,0.49858087,62
-1.0264853,-0.8042991,-0.8560018,1.2150909,-0.47377077,-0.073999085,0.50902724,62
-1.0274248,-0.7881538,-0.65758896,1.1057566,-0.44485605,-0.07202528,0.38566503,62
-1.128538,-0.792596,-0.628975,1.4092139,-0.43399218,-0.10973426,0.27985656,62
-1.0566097,-0.80172056,-0.439578,2.0546477,-0.42642125,-0.117090926,0.27442122,62
-1.0493517,-0.78260595,-0.7940097,0.93472207,-0.4152137,-0.11334927,0.28261185,62
-1.1384771,-0.8050726,-0.6818594,0.6396451,-0.42694825,-0.13937135,0.15978168,62
-1.0348375,-0.79308224,-0.33189374,0.48175058,-0.43041816,-0.19875343,0.017277336,62
-1.036832,-0.7931244,0.21251395,0.7954154,-0.45579606,-0.26223943,-0.08792704,62
-1.0128565,-0.80445325,0.56547236,0.73002243,-0.47277406,-0.30011433,-0.13094293,62
-1.0059257,-0.785173,0.11289056,0.28149515,-0.47938645,-0.3204683,-0.19764496,62
-1.0133735,-0.80604315,0.5832637,0.59187806,-0.5176783,-0.3816586,-0.27790332,62
-1.0131757,-0.79661494,0.45571026,0.090096354,-0.5518928,-0.42134193,-0.3293217,62
-1.0057279,-0.79646385,-0.37639877,0.1355099,-0.56485164,-0.4532822,-0.42269117,62
-1.0067036,-0.80651087,-0.068062745,1.4443388,-0.61417276,-0.5229261,-0.5024626,62
-1.0342463,-0.7893744,-0.06996253,0.4635282,-0.7040236,-0.5671088,-0.5114185,62
-1.0147606,-0.803494,0.06539418,0.8849729,-0.73469085,-0.6031925,-0.55876875,62
-1.0096726,-0.7977347,0.42688188,1.1905547,-0.73472506,-0.6067607,-0.5894612,62
-1.0174567,-0.794955,0.66959095,1.02645,-0.7347253,-0.6034106,-0.42460784,62
-1.0036291,-0.8051982,-1.0200751,-2.3883853,-0.73472506,-0.5590759,-0.32065782,62
-1.0029606,-0.7859854,-0.69235355,-2.390346,-0.7349117,-0.53189844,-0.2712014,62
-1.0117825,-0.8038813,-0.47649184,-3.1185322,-0.73473394,-0.49119982,-0.16144165,62
-1.0087543,-0.8003854,-0.27803636,-3.054896,-0.73472506,-0.4033442,0.07056043,62
-1.0066755,-0.789466,-0.96708775,-1.9384147,-0.61340535,-0.2978074,0.20899937,62
-1.008413,-0.80539995,-0.520708,-1.248979,-0.5677668,-0.28011477,0.12284911,62
-1.0024396,-0.78690416,-0.4007081,-0.6511892,-0.56335586,-0.29985213,-0.023725301,62
-1.006269,-0.8004391,0.18895824,-0.1684126,-0.5618369,-0.3566738,-0.19167405,62
-1.0028813,-0.79970604,0.37173748,-0.4055228,-0.5625873,-0.42261517,-0.32020795,62
-1.0048004,-0.7867839,0.2948472,-0.4050097,-0.57765913,-0.45359266,-0.4407301,62
-0.99860936,-0.8046693,0.2140601,-0.26370862,-0.6212822,-0.5290878,-0.53231394,62
-0.99865854,-0.78653014,0.3428964,0.26545632,-0.7248428,-0.5972673,-0.60592556,62
-1.0005336,-0.79804045,-0.4705837,-0.4244424,-0.7347249,-0.64468724,-0.67469966,62
-0.9982169,-0.80067724,-0.11353991,-0.02433453,-0.73739535,-0.7618829,-0.7267066,62
-1.0029898,-0.7869854,0.15286797,-0.077898145,-0.77014846,-0.7633201,-0.7937663,62
-1.0036191,-0.80588645,0.5081806,-0.19211107,-0.8059847,-0.8007031,-0.8565174,62
-1.0024668,-0.7881495,0.8239771,-0.76704335,-0.81618273,-0.83562785,-0.9189641,62
-0.9980834,-0.8034369,1.2760153,-0.34174532,-0.8565547,-0.8670962,-0.9456897,62
-1.0020583,-0.80061585,0.45111713,-0.8878052,-0.88455635,-0.87652385,-0.96862626,62
-1.002019,-0.79141015,0.66833335,-0.54159147,-0.89713055,-0.8930854,-0.9769191,62
-1.0001532,-0.8067354,0.86494994,0.14016782,-0.9127287,-0.9103644,-0.9780344,62
-1.0008909,-0.791173,0.9459545,0.37712833,-0.9203717,-0.9134303,-0.97855616,62
-1.0209507,-0.79979,1.6268566,0.5295075,-0.9346025,-0.9051237,-0.83014494,62
-1.0141895,-0.8036542,1.4939263,0.5994375,-0.93204916,-0.8221538,-0.6917957,62
-1.0046308,-0.7895546,1.5640143,0.65320176,-0.9096876,-0.76212925,-0.5105265,62
-1.0115166,-0.80524874,1.6841779,0.34117174,-0.87453014,-0.6158631,-0.37434852,62
-1.0032818,-0.7919061,1.9331009,-0.08194798,-0.8199119,-0.5487892,-0.32551232,62
-1.0024276,-0.7989985,1.4647255,0.6971831,-0.80013096,-0.5142746,-0.26652348,62
-1.0001882,-0.8008028,1.3044221,0.6166931,-0.755862,-0.44680777,-0.14539027,62
-0.99638104,-0.74272203,1.2505742,0.8196228,-0.7347556,-0.35791078,-0.019373236,62
-0.99734765,-0.5974732,1.2108469,0.15556042,-0.73271215,-0.27504575,0.026636671,62
-1.0010655,-0.4231362,0.96392894,0.18867946,-0.5992768,-0.25864282,-0.007576339,62
-0.99763876,-0.30470103,1.0359936,0.4470975,-0.55087996,-0.27928472,-0.07268392,62
-0.99722016,-0.18201622,0.92506254,0.41049787,-0.47925752,-0.28632236,-0.107072644,62
-0.99533314,-0.06273095,0.8793995,0.89980966,-0.42272556,-0.2879314,-0.109434694,62
-1.0009129,0.05154229,0.9917832,0.66090846,-0.39754963,-0.22637135,-0.046536684,62
-1.0019327,0.16538322,0.9480288,-0.003440711,-0.31126532,-0.19611068,-0.03230106,62
-1.0019137,0.26369247,0.6501322,0.5388084,-0.21963459,-0.18341509,-0.102167316,62
-0.9985803,0.35195544,1.0442765,-0.29185683,-0.14454286,-0.18244122,-0.15232569,62
-0.99972755,0.4548273,1.731781,-0.8628595,-0.060205687,-0.1779597,-0.17608126,62
-0.98209774,0.55619836,0.48445806,-1.8561728,-0.041689415,-0.1271786,-0.05956674,62
-0.9975494,0.6095294,0.14227337,-1.7247916,0.025485301,-0.04244177,0.017861387,62
-1.0008749,0.73337364,0.26491892,-1.5493848,0.118726745,0.025179923,0.06304328,62
-1.0026644,0.83709717,0.6472194,-1.2423581,0.20198235,0.1083511,0.18497516,62
-1.0025089,0.85007733,1.0089604,-1.2880462,0.29126117,0.155487,0.22202362,62
-1.0029265,0.89355856,1.1962109,-0.82782096,0.35966706,0.23959436,0.3117325,62
-0.99502,0.9165468,1.9312507,0.23497115,0.43382132,0.3115459,0.32140055,62
-0.9984568,0.9178438,1.4899071,0.3610649,0.48812184,0.38382187,0.4349344,62
-0.9984749,0.89301986,0.9556097,-0.67834204,0.5428263,0.43369967,0.4431643,62
-1.0008156,0.8701095,1.6003294,0.45574206,0.5803664,0.45442122,0.39783716,62
-0.98573333,0.8663348,1.5895785,-0.47006044,0.60823774,0.46185702,0.46228665,62
-0.9808913,0.84483665,1.144704,-1.097311,0.61396366,0.46185845,0.5126814,62
-0.97857064,0.8479169,1.3625627,-0.8248383,0.6155807,0.61115247,0.6057366,62
-0.98593205,0.83903575,1.1771537,-0.15727153,0.67090136,0.6327061,0.6254654,62
-0.95193726,0.83920264,1.503661,-0.42522338,0.6919908,0.63135356,0.5576667,62
-0.96840066,0.8392815,1.423778,-0.04211813,0.69647455,0.6227195,0.5172028,62
-0.92935103,0.8389598,1.0475503,0.08199441,0.6976707,0.62091076,0.53559124,62
-0.9709542,0.8389598,0.6903596,1.0370352,0.6998063,0.63250744,0.6255932,62
-0.97474635,0.8389598,1.1372716,0.5095391,0.7083989,0.6915659,0.6788046,62
-0.98096055,0.8389598,0.99830383,-0.21680942,0.73746127,0.76893693,0.7309983,62
-0.9725662,0.8389598,0.944163,0.55608606,0.7604883,0.7702012,0.75535876,62
-0.9451118,0.83896327,0.93698937,0.9952984,0.78517044,0.77063704,0.7549699,62
-0.95280045,0.8389598,0.93446064,0.8610541,0.79121965,0.80138093,0.89248496,62
-0.98469347,0.8389598,-0.049528297,1.6819668,0.81451434,0.84635794,0.9039755,62
-0.9962124,0.83897763,0.4818038,1.3536043,0.86246014,0.89097136,0.97908133,62
-0.99890345,0.8389598,0.5791208,0.50330824,0.87722206,0.9581436,1.1307971,62
-0.97879046,0.8389598,0.8451661,-0.7351351,0.90989727,0.9907005,1.0143884,62
-0.9839547,0.8390607,1.511609,-1.0762297,0.9251919,0.96737456,0.9873957,62
-0.9837168,0.8389605,0.46050656,-1.6105509,0.9270144,0.97506976,1.0070589,62
-0.95075583,0.8389598,0.39534867,-0.35023016,0.9356512,0.99199307,0.97995377,62
-0.9455575,0.8389598,1.1002724,-0.29333994,0.9330849,0.93756926,0.8479101,62
-0.9407284,0.8389598,1.5337741,-0.7288685,0.9224543,0.89387184,0.77446985,62
-0.9502871,0.8389598,1.0431943,-0.96139914,0.9014688,0.8444274,0.7651163,62
-0.9326483,0.839006,-0.32048127,-2.755381,0.88910586,0.83926547,0.76418024,62
-0.9455876,0.83896,-0.66208553,-2.5209541,0.8920863,0.8879183,0.9249371,62
-0.9457221,0.8389598,-0.58948356,-0.57326746,0.8920907,0.9232828,0.95039,62
-0.9640294,0.8389598,-0.58453774,-0.22619279,0.88935506,0.8895063,0.8093537,62
-0.904408,0.8389598,0.04686555,-1.0584137,0.876811,0.82700753,0.7045652,62
-0.91353804,0.8389598,0.082530834,-1.3117918,0.8728371,0.7858716,0.63629925,62
-0.9414592,0.8389598,-0.71081835,-1.4625336,0.86904246,0.7702266,0.5848801,62
-0.9348294,0.8389598,1.3327465,-0.007807917,0.85295093,0.7681163,0.52488554,62
-0.87135464,0.8389598,1.616059,-0.5342724,0.8189406,0.6918388,0.5096279,62
-0.85782516,0.8389598,1.3577137,-0.48310372,0.7951317,0.67743486,0.5159441,62
-0.8573353,0.8389598,1.7437052,-0.84024954,0.7859461,0.6708682,0.54290336,62
